_id,Year,Month,Facility Reference Number,Licence Holder,Site Common Name,Latitude,Longitude,Finfish Aquaculture Reporting Zone,Sample Type,Incident Date,Number of Pens Sampled,Average L. salmonis motiles per fish,Average L. salmonis females per fish,Average chalimus per fish,Average caligus per fish,Comments,Year Class
10046,2017,April,526,Cermaq Canada,Rant Point,49.25670,-125.84153,Clayoquot Sound,Routine monitoring,15-Apr-17,3,0.72,0.05,0.25,0.43,,1
10047,2017,May,526,Cermaq Canada,Rant Point,49.25670,-125.84153,Clayoquot Sound,Pre-treatment,15-May-17,3,1.26,0.32,0.03,0.12,In-feed treatment,1
10048,2017,June,526,Cermaq Canada,Rant Point,49.25670,-125.84153,Clayoquot Sound,Follow-up,n/a,0,,,,,Count(s) not required (<21 days post in-feed treatment),1
10049,2017,July,526,Cermaq Canada,Rant Point,49.25670,-125.84153,Clayoquot Sound,Follow-up,n/a,0,,,,,Count(s) not performed (health management action),1
10050,2017,August,526,Cermaq Canada,Rant Point,49.25670,-125.84153,Clayoquot Sound,Post in-feed treatment,17-Aug-17,4,0.26,0.16,0.37,0.19,,1
10051,2017,September,526,Cermaq Canada,Rant Point,49.25670,-125.84153,Clayoquot Sound,Routine monitoring,1-Sep-17,3,0.25,0.10,0.12,0.15,,1
10052,2017,September,526,Cermaq Canada,Rant Point,49.25670,-125.84153,Clayoquot Sound,Routine monitoring,17-Sep-17,3,0.40,0.20,0.28,0.14,,1
10053,2017,October,526,Cermaq Canada,Rant Point,49.25670,-125.84153,Clayoquot Sound,Routine monitoring,n/a,0,,,,,Count(s) not performed (health management action),1
10054,2017,November,526,Cermaq Canada,Rant Point,49.25670,-125.84153,Clayoquot Sound,Routine monitoring,1-Nov-17,3,0.07,0.03,0.01,0.01,,1
10055,2017,November,526,Cermaq Canada,Rant Point,49.25670,-125.84153,Clayoquot Sound,Routine monitoring,17-Nov-17,3,0.09,0.09,0.00,0.00,,1
10056,2017,December,526,Cermaq Canada,Rant Point,49.25670,-125.84153,Clayoquot Sound,Routine monitoring,4-Dec-17,3,0.03,0.03,0.06,0.00,,1
10057,2017,December,526,Cermaq Canada,Rant Point,49.25670,-125.84153,Clayoquot Sound,Routine monitoring,17-Dec-17,3,0.07,0.05,0.00,0.01,,1
10058,2018,January,526,Cermaq Canada,Rant Point,49.25670,-125.84153,Clayoquot Sound,Routine monitoring,2-Jan-18,3,0.11,0.06,0.07,0.08,,1
10059,2018,January,526,Cermaq Canada,Rant Point,49.25670,-125.84153,Clayoquot Sound,Routine monitoring,15-Jan-18,3,0.32,0.07,0.21,0.02,,1
10060,2018,February,526,Cermaq Canada,Rant Point,49.25670,-125.84153,Clayoquot Sound,Routine monitoring,1-Feb-18,3,0.81,0.41,0.09,0.13,,1
10061,2018,February,526,Cermaq Canada,Rant Point,49.25670,-125.84153,Clayoquot Sound,Routine monitoring,16-Feb-18,3,1.19,0.58,0.06,0.05,,1
10062,2018,March,526,Cermaq Canada,Rant Point,49.25670,-125.84153,Clayoquot Sound,Routine monitoring,2-Mar-18,3,1.83,0.99,0.02,0.19,,2
10063,2018,March,526,Cermaq Canada,Rant Point,49.25670,-125.84153,Clayoquot Sound,Routine monitoring,15-Mar-18,3,1.97,1.09,0.16,0.15,,2
10064,2018,March,526,Cermaq Canada,Rant Point,49.25670,-125.84153,Clayoquot Sound,Routine monitoring,29-Mar-18,3,2.69,1.66,0.17,0.23,,2
10065,2018,April,526,Cermaq Canada,Rant Point,49.25670,-125.84153,Clayoquot Sound,Threshold exceedance,12-Apr-18,3,4.71,2.65,0.09,0.38,Harvest pending,2
10066,2018,April,526,Cermaq Canada,Rant Point,49.25670,-125.84153,Clayoquot Sound,Follow-up,26-Apr-18,3,7.31,5.03,0.00,0.08,Harvest pending,2
10067,2018,May,526,Cermaq Canada,Rant Point,49.25670,-125.84153,Clayoquot Sound,Follow-up,10-May-18,3,6.49,5.12,0.03,0.33,Harvest pending,2
10068,2018,May,526,Cermaq Canada,Rant Point,49.25670,-125.84153,Clayoquot Sound,Follow-up,24-May-18,3,10.33,5.77,0.13,0.23,Harvest pending,2
10069,2018,May,526,Cermaq Canada,Rant Point,49.25670,-125.84153,Clayoquot Sound,Follow-up,30-May-18,3,9.79,3.97,0.92,0.14,Harvest pending,2
10070,2018,June,526,Cermaq Canada,Rant Point,49.25670,-125.84153,Clayoquot Sound,Follow-up,9-Jun-18,3,9.90,7.34,0.98,0.12,Harvest pending,2
10071,2018,June,526,Cermaq Canada,Rant Point,49.25670,-125.84153,Clayoquot Sound,Follow-up,23-Jun-18,3,12.70,8.34,0.04,0.00,Harvest pending,2
10072,2018,July,526,Cermaq Canada,Rant Point,49.25670,-125.84153,Clayoquot Sound,Follow-up,5-Jul-18,3,15.90,10.23,0.08,0.06,Harvest pending,2
10073,2018,July,526,Cermaq Canada,Rant Point,49.25670,-125.84153,Clayoquot Sound,Follow-up,16-Jul-18,3,16.12,11.49,0.13,0.19,Harvest pending,2
10074,2018,August,526,Cermaq Canada,Rant Point,49.25670,-125.84153,Clayoquot Sound,Follow-up,4-Aug-18,3,30.06,19.77,0.00,0.09,Harvesting,2
10075,2018,August,526,Cermaq Canada,Rant Point,49.25670,-125.84153,Clayoquot Sound,Follow-up,19-Aug-18,3,24.92,14.50,0.79,0.98,Harvesting,2
10076,2018,August,526,Cermaq Canada,Rant Point,49.25670,-125.84153,Clayoquot Sound,Follow-up,29-Aug-18,3,19.78,12.33,4.93,3.50,Harvesting,2
10077,2018,September,526,Cermaq Canada,Rant Point,49.25670,-125.84153,Clayoquot Sound,Follow-up,5-Sep-18,1,10.40,10.27,6.20,1.17,Harvesting; Sampling methodology does not meet requirements outlined in licence conditions (harvesting),2
10078,2018,October,526,Cermaq Canada,Rant Point,49.25670,-125.84153,Clayoquot Sound,Routine monitoring,n/a,0,,,,,Fallow,n/a
10079,2021,March,526,Cermaq Canada,Rant Point,-125.84153,49.25670,Clayoquot Sound,Pre-treatment,10-Mar-21,10,0.64,0.14,5.97,8.15,Management action planned (Medicinal bath treatment),1
10080,2021,March,526,Cermaq Canada,Rant Point,-125.84153,49.25670,Clayoquot Sound,Routine monitoring,11-Mar-21,2,0.00,0.00,3.73,0.25,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1
10081,2021,March,526,Cermaq Canada,Rant Point,-125.84153,49.25670,Clayoquot Sound,Post mechanical removal or bath treatment,12-Mar-21,10,0.00,0.00,6.90,0.35,Medicinal bath treatment,1
10082,2021,March,526,Cermaq Canada,Rant Point,-125.84153,49.25670,Clayoquot Sound,Routine monitoring,25-Mar-21,3,0.28,0.18,0.13,0.50,,1
10083,2021,March,526,Cermaq Canada,Rant Point,-125.84153,49.25670,Clayoquot Sound,Routine monitoring,29-Mar-21,3,0.07,0.03,1.70,0.50,,1
10084,2021,April,526,Cermaq Canada,Rant Point,-125.84153,49.25670,Clayoquot Sound,Routine monitoring,4-Apr-21,3,0.60,0.57,3.23,0.57,,1
10085,2021,April,526,Cermaq Canada,Rant Point,-125.84153,49.25670,Clayoquot Sound,Routine monitoring,12-Apr-21,3,0.57,0.03,5.75,3.40,,1
10086,2021,April,526,Cermaq Canada,Rant Point,-125.84153,49.25670,Clayoquot Sound,Routine monitoring,18-Apr-21,3,1.57,0.45,5.15,1.25,,1
10087,2021,April,526,Cermaq Canada,Rant Point,-125.84153,49.25670,Clayoquot Sound,Pre-treatment,23-Apr-21,10,1.99,0.71,8.36,3.45,Mechanical removal treatment,1
10088,2021,April,526,Cermaq Canada,Rant Point,-125.84153,49.25670,Clayoquot Sound,Post mechanical removal or bath treatment,24-Apr-21,10,0.48,0.06,10.06,0.33,,1
10089,2021,May,526,Cermaq Canada,Rant Point,-125.84153,49.25670,Clayoquot Sound,Routine monitoring,5-May-21,3,1.08,0.48,4.57,2.98,,1
10090,2021,May,526,Cermaq Canada,Rant Point,-125.84153,49.25670,Clayoquot Sound,Pre-treatment,10-May-21,10,2.22,0.76,6.49,2.46,Mechanical removal treatment,1
10091,2021,May,526,Cermaq Canada,Rant Point,-125.84153,49.25670,Clayoquot Sound,Post mechanical removal or bath treatment,11-May-21,10,0.35,0.18,5.97,0.12,,1
10092,2021,May,526,Cermaq Canada,Rant Point,-125.84153,49.25670,Clayoquot Sound,Routine monitoring,25-May-21,3,1.38,0.48,1.57,0.72,,1
10093,2021,May,526,Cermaq Canada,Rant Point,-125.84153,49.25670,Clayoquot Sound,Pre-treatment,30-May-21,10,1.90,1.11,0.18,0.15,Mechanical removal treatment,1
10094,2021,May,526,Cermaq Canada,Rant Point,-125.84153,49.25670,Clayoquot Sound,Post mechanical removal or bath treatment,31-May-21,12,0.50,0.26,0.08,0.02,,1
10095,2021,June,526,Cermaq Canada,Rant Point,-125.84153,49.25670,Clayoquot Sound,Routine monitoring,13-Jun-21,3,0.60,0.15,0.15,0.22,,1
10096,2021,June,526,Cermaq Canada,Rant Point,-125.84153,49.25670,Clayoquot Sound,Routine monitoring,20-Jun-21,3,0.90,0.53,0.00,0.05,,1
10097,2021,June,526,Cermaq Canada,Rant Point,-125.84153,49.25670,Clayoquot Sound,Routine monitoring,27-Jun-21,3,1.03,0.35,0.03,0.10,,1
10098,2021,July,526,Cermaq Canada,Rant Point,-125.84153,49.25670,Clayoquot Sound,Routine monitoring,4-Jul-21,3,0.83,0.55,0.02,0.12,,1
10099,2021,July,526,Cermaq Canada,Rant Point,-125.84153,49.25670,Clayoquot Sound,Routine monitoring,11-Jul-21,3,1.60,0.98,4.12,0.12,,1
10100,2021,July,526,Cermaq Canada,Rant Point,-125.84153,49.25670,Clayoquot Sound,Pre-treatment,15-Jul-21,10,1.70,0.93,5.20,0.41,Mechanical removal treatment,1
10101,2021,July,526,Cermaq Canada,Rant Point,-125.84153,49.25670,Clayoquot Sound,Post mechanical removal or bath treatment,16-Jul-21,10,0.23,0.17,3.42,0.05,,1
10102,2021,July,526,Cermaq Canada,Rant Point,-125.84153,49.25670,Clayoquot Sound,Routine monitoring,25-Jul-21,3,0.70,0.38,3.10,0.60,,1
10103,2021,August,526,Cermaq Canada,Rant Point,49.25670,-125.84153,Clayoquot Sound,Routine monitoring,1-Aug-21,3,0.53,0.35,2.00,0.22,,1
10104,2021,August,526,Cermaq Canada,Rant Point,49.25670,-125.84153,Clayoquot Sound,Routine monitoring,8-Aug-21,3,2.37,0.57,2.33,1.43,,1
10105,2021,August,526,Cermaq Canada,Rant Point,49.25670,-125.84153,Clayoquot Sound,Routine monitoring,15-Aug-21,3,1.72,1.45,2.37,1.25,,1
10106,2021,August,526,Cermaq Canada,Rant Point,49.25670,-125.84153,Clayoquot Sound,Routine monitoring,22-Aug-21,3,2.63,1.73,0.45,1.95,,1
10107,2021,September,526,Cermaq Canada,Rant Point,49.25670,-125.84153,Clayoquot Sound,Threshold exceedance,1-Sep-21,3,3.53,2.30,0.90,2.55,Management action planned (Mechanical removal treatment),1
10108,2021,September,526,Cermaq Canada,Rant Point,49.25670,-125.84153,Clayoquot Sound,Follow-up,16-Sep-21,3,4.97,2.97,0.88,1.40,Management action planned (Mechanical removal treatment),1
10109,2021,September,526,Cermaq Canada,Rant Point,49.25670,-125.84153,Clayoquot Sound,Pre-treatment,21-Sep-21,10,5.40,3.63,0.42,1.23,Mechanical removal treatment,1
10110,2021,September,526,Cermaq Canada,Rant Point,49.25670,-125.84153,Clayoquot Sound,Post mechanical removal or bath treatment,22-Sep-21,10,0.36,0.46,0.02,0.12,,2
10111,2021,October,526,Cermaq Canada,Rant Point,49.25670,-125.84153,Clayoquot Sound,Routine monitoring,3-Oct-21,3,1.62,0.90,0.37,0.22,,2
10112,2021,October,526,Cermaq Canada,Rant Point,49.25670,-125.84153,Clayoquot Sound,Routine monitoring,10-Oct-21,3,2.90,1.75,0.27,0.22,,2
10113,2021,October,526,Cermaq Canada,Rant Point,49.25670,-125.84153,Clayoquot Sound,Routine monitoring,22-Oct-21,2,2.95,1.83,0.08,1.15,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
10114,2021,October,526,Cermaq Canada,Rant Point,49.25670,-125.84153,Clayoquot Sound,Threshold exceedance,26-Oct-21,4,3.95,2.68,0.19,0.23,Management action planned (Mechanical removal treatment),2
10115,2021,November,526,Cermaq Canada,Rant Point,49.25670,-125.84153,Clayoquot Sound,Pre-treatment,4-Nov-21,10,6.10,3.76,0.23,0.67,Mechanical removal treatment,2
10116,2021,November,526,Cermaq Canada,Rant Point,49.25670,-125.84153,Clayoquot Sound,Post mechanical removal or bath treatment,6-Nov-21,10,0.61,0.47,0.08,0.02,,2
10117,2021,November,526,Cermaq Canada,Rant Point,49.25670,-125.84153,Clayoquot Sound,Routine monitoring,14-Nov-21,3,1.05,0.52,0.28,0.30,,2
10118,2021,November,526,Cermaq Canada,Rant Point,49.25670,-125.84153,Clayoquot Sound,Routine monitoring,23-Nov-21,3,1.05,0.47,2.88,0.33,,2
10119,2021,November,526,Cermaq Canada,Rant Point,49.25670,-125.84153,Clayoquot Sound,Routine monitoring,28-Nov-21,3,2.80,0.73,0.38,0.30,,2
10120,2021,December,526,Cermaq Canada,Rant Point,49.25670,-125.84153,Clayoquot Sound,Threshold exceedance,6-Dec-21,3,5.43,3.10,0.55,0.27,Management action planned (Mechanical removal treatment),2
10121,2021,December,526,Cermaq Canada,Rant Point,49.25670,-125.84153,Clayoquot Sound,Follow-up,12-Dec-21,3,4.43,1.80,0.12,0.07,Management action planned (Mechanical removal treatment),2
10122,2021,December,526,Cermaq Canada,Rant Point,49.25670,-125.84153,Clayoquot Sound,Pre-treatment,18-Dec-21,4,11.75,5.51,0.34,0.36,Mechanical removal treatment,2
10123,2021,December,526,Cermaq Canada,Rant Point,49.25670,-125.84153,Clayoquot Sound,Post mechanical removal or bath treatment,19-Dec-21,4,0.94,0.58,0.04,0.00,,2
10124,2021,December,526,Cermaq Canada,Rant Point,49.25670,-125.84153,Clayoquot Sound,Follow-up,27-Dec-21,6,7.45,4.48,0.11,0.14,Management action planned (Mechanical removal treatment),2
10125,2011,January,1198,Marine Harvest Canada,Raynor,50.89253,-127.25359,Port Hardy,Routine monitoring,10-Jan-11,3,1.78,0.37,0.32,0.60,,1
10126,2011,February,1198,Marine Harvest Canada,Raynor,50.89253,-127.25359,Port Hardy,Routine monitoring,n/a,0,,,,,Count(s) not required (<4 pens),1
10127,2011,March,1198,Marine Harvest Canada,Raynor,50.89253,-127.25359,Port Hardy,Routine monitoring,n/a,0,,,,,Count(s) not required (<4 pens),1
10128,2011,April,1198,Marine Harvest Canada,Raynor,50.89253,-127.25359,Port Hardy,Routine monitoring,8-Apr-11,3,0.00,0.00,0.00,0.00,,1
10129,2011,April,1198,Marine Harvest Canada,Raynor,50.89253,-127.25359,Port Hardy,Routine monitoring,23-Apr-11,3,0.00,0.00,0.00,0.00,,1
10130,2011,May,1198,Marine Harvest Canada,Raynor,50.89253,-127.25359,Port Hardy,Routine monitoring,5-May-11,3,0.02,0.00,0.38,0.10,,1
10131,2011,May,1198,Marine Harvest Canada,Raynor,50.89253,-127.25359,Port Hardy,Routine monitoring,18-May-11,5,0.05,0.00,0.44,0.00,,1
10132,2011,June,1198,Marine Harvest Canada,Raynor,50.89253,-127.25359,Port Hardy,Routine monitoring,5-Jun-11,4,0.00,0.00,1.33,0.00,,1
10133,2011,June,1198,Marine Harvest Canada,Raynor,50.89253,-127.25359,Port Hardy,Routine monitoring,21-Jun-11,3,0.17,0.00,0.35,0.37,,1
10134,2011,July,1198,Marine Harvest Canada,Raynor,50.89253,-127.25359,Port Hardy,Routine monitoring,3-Jul-11,3,0.18,0.00,0.25,0.42,,1
10135,2011,August,1198,Marine Harvest Canada,Raynor,50.89253,-127.25359,Port Hardy,Routine monitoring,16-Aug-11,3,0.60,0.25,5.17,1.17,,1
10136,2011,September,1198,Marine Harvest Canada,Raynor,50.89253,-127.25359,Port Hardy,Routine monitoring,10-Sep-11,3,1.38,0.18,0.78,1.33,,1
10137,2011,October,1198,Marine Harvest Canada,Raynor,50.89253,-127.25359,Port Hardy,Routine monitoring,20-Oct-11,3,2.83,1.25,1.75,1.42,,1
10138,2011,November,1198,Marine Harvest Canada,Raynor,50.89253,-127.25359,Port Hardy,Threshold exceedance; Pre-treatment,6-Nov-11,3,3.15,1.23,0.92,0.90,,1
10139,2011,December,1198,Marine Harvest Canada,Raynor,50.89253,-127.25359,Port Hardy,Follow-up,n/a,0,,,,,Count(s) not required (<21 days post in-feed treatment),1
10140,2012,January,1198,Marine Harvest Canada,Raynor,50.89253,-127.25359,Port Hardy,Post in-feed treatment,n/a,0,,,,,Count(s) not required (<4 pens),1
10141,2012,February,1198,Marine Harvest Canada,Raynor,50.89253,-127.25359,Port Hardy,Routine monitoring,n/a,0,,,,,Count(s) not required (<4 pens),1
10142,2012,March,1198,Marine Harvest Canada,Raynor,50.89253,-127.25359,Port Hardy,Routine monitoring,n/a,0,,,,,Count(s) not required (<4 pens),1
10143,2012,April,1198,Marine Harvest Canada,Raynor,50.89253,-127.25359,Port Hardy,Routine monitoring,15-Apr-12,3,0.00,0.00,0.02,0.00,,2
10144,2012,April,1198,Marine Harvest Canada,Raynor,50.89253,-127.25359,Port Hardy,Routine monitoring,n/a,0,,,,,Count(s) not performed; Follow up actions taken ,2
10145,2012,May,1198,Marine Harvest Canada,Raynor,50.89253,-127.25359,Port Hardy,Routine monitoring,14-May-12,3,0.28,0.10,0.82,0.03,,2
10146,2012,May,1198,Marine Harvest Canada,Raynor,50.89253,-127.25359,Port Hardy,Routine monitoring,30-May-12,3,0.45,0.22,0.60,0.10,,2
10147,2012,June,1198,Marine Harvest Canada,Raynor,50.89253,-127.25359,Port Hardy,Routine monitoring,n/a,0,,,,,Lice monitoring requirements in BC suspended following diagnosis of IHN,2
10148,2012,July,1198,Marine Harvest Canada,Raynor,50.89253,-127.25359,Port Hardy,Routine monitoring,6-Jul-12,3,0.77,0.62,2.75,0.00,,2
10149,2012,July,1198,Marine Harvest Canada,Raynor,50.89253,-127.25359,Port Hardy,Threshold exceedance,21-Jul-12,3,6.03,3.90,2.38,0.33,Bi-weekly counts,2
10150,2012,August,1198,Marine Harvest Canada,Raynor,50.89253,-127.25359,Port Hardy,Follow-up,8-Aug-12,3,3.47,2.08,3.37,0.42,Bi-weekly counts,2
10151,2012,August,1198,Marine Harvest Canada,Raynor,50.89253,-127.25359,Port Hardy,Follow-up,19-Aug-12,3,3.75,2.45,3.75,0.35,Bi-weekly counts,2
10152,2012,September,1198,Marine Harvest Canada,Raynor,50.89253,-127.25359,Port Hardy,Follow-up,1-Sep-12,2,5.00,3.63,2.43,0.55,Bi-weekly counts,2
10153,2012,September,1198,Marine Harvest Canada,Raynor,50.89253,-127.25359,Port Hardy,Follow-up,12-Sep-12,4,6.78,4.36,3.81,0.24,Management action planned (In-feed treatment),2
10154,2012,October,1198,Marine Harvest Canada,Raynor,50.89253,-127.25359,Port Hardy,Pre-treatment; Follow-up,10-Oct-12,3,8.37,5.25,0.70,0.42,In-feed treatment,2
10155,2012,November,1198,Marine Harvest Canada,Raynor,50.89253,-127.25359,Port Hardy,Follow-up,7-Nov-12,3,3.22,1.52,0.00,0.00,In-feed treatment,2
10156,2012,November,1198,Marine Harvest Canada,Raynor,50.89253,-127.25359,Port Hardy,Follow-up,21-Nov-12,3,0.55,0.37,0.02,0.02,,2
10157,2012,December,1198,Marine Harvest Canada,Raynor,50.89253,-127.25359,Port Hardy,Post in-feed treatment,20-Dec-12,3,0.13,0.07,0.07,0.00,,2
10158,2013,January,1198,Marine Harvest Canada,Raynor,50.89253,-127.25359,Port Hardy,Routine monitoring,2-Jan-13,3,0.05,0.03,0.15,0.00,,2
10159,2013,February,1198,Marine Harvest Canada,Raynor,50.89253,-127.25359,Port Hardy,Routine monitoring,13-Feb-13,3,0.13,0.07,0.75,0.07,,2
10160,2013,March,1198,Marine Harvest Canada,Raynor,50.89253,-127.25359,Port Hardy,Routine monitoring,18-Mar-13,3,0.15,0.05,0.27,0.13,,2
10161,2013,March,1198,Marine Harvest Canada,Raynor,50.89253,-127.25359,Port Hardy,Routine monitoring,30-Mar-13,3,0.23,0.08,0.25,0.12,,2
10162,2013,April,1198,Marine Harvest Canada,Raynor,50.89253,-127.25359,Port Hardy,Routine monitoring,n/a,0,,,,,Count(s) not required (harvesting),2
10163,2013,May,1198,Marine Harvest Canada,Raynor,50.89253,-127.25359,Port Hardy,Routine monitoring,n/a,0,,,,,Fallow,n/a
10164,2019,January,1198,MOWI Canada West,Raynor,50.89253,-127.25359,Port Hardy,Routine monitoring,n/a,0,,,,,Count(s) not required (<4 pens),1
10165,2019,February,1198,MOWI Canada West,Raynor,50.89253,-127.25359,Port Hardy,Routine monitoring,28-Feb-19,2,0.03,0.00,0.63,0.13,Sampling methodology does not meet requirements outlined in licence conditions (<4 pens),1
10166,2019,March,1198,MOWI Canada West,Raynor,50.89253,-127.25359,Port Hardy,Routine monitoring,10-Mar-19,2,0.08,0.08,0.65,0.25,Sampling methodology does not meet requirements outlined in licence conditions (<4 pens),1
10167,2019,March,1198,MOWI Canada West,Raynor,50.89253,-127.25359,Port Hardy,Routine monitoring,18-Mar-19,3,0.00,0.00,0.32,0.08,,1
10168,2019,March,1198,MOWI Canada West,Raynor,50.89253,-127.25359,Port Hardy,Routine monitoring,24-Mar-19,3,0.28,0.17,0.30,0.13,,1
10169,2019,March,1198,MOWI Canada West,Raynor,50.89253,-127.25359,Port Hardy,Routine monitoring,29-Mar-19,3,0.18,0.07,0.40,0.23,,1
10170,2019,April,1198,MOWI Canada West,Raynor,50.89253,-127.25359,Port Hardy,Routine monitoring,3-Apr-19,3,0.20,0.10,0.98,0.13,,1
10171,2019,April,1198,MOWI Canada West,Raynor,50.89253,-127.25359,Port Hardy,Routine monitoring,10-Apr-19,3,0.07,0.00,0.33,0.00,,1
10172,2019,April,1198,MOWI Canada West,Raynor,50.89253,-127.25359,Port Hardy,Routine monitoring,18-Apr-19,3,0.08,0.03,0.97,0.32,,1
10173,2019,April,1198,MOWI Canada West,Raynor,50.89253,-127.25359,Port Hardy,Routine monitoring,25-Apr-19,3,0.23,0.02,0.42,0.00,,1
10174,2019,May,1198,MOWI Canada West,Raynor,50.89253,-127.25359,Port Hardy,Routine monitoring,1-May-19,3,0.37,0.03,1.40,0.28,,1
10175,2019,May,1198,MOWI Canada West,Raynor,50.89253,-127.25359,Port Hardy,Routine monitoring,9-May-19,3,0.30,0.03,0.72,0.03,,1
10176,2019,May,1198,MOWI Canada West,Raynor,50.89253,-127.25359,Port Hardy,Routine monitoring,15-May-19,3,0.62,0.10,0.78,1.42,,1
10177,2019,May,1198,MOWI Canada West,Raynor,50.89253,-127.25359,Port Hardy,Routine monitoring,25-May-19,3,0.88,0.60,0.75,0.92,,1
10178,2019,May,1198,MOWI Canada West,Raynor,50.89253,-127.25359,Port Hardy,Routine monitoring,30-May-19,3,0.33,0.08,4.32,0.75,,1
10179,2019,June,1198,MOWI Canada West,Raynor,50.89253,-127.25359,Port Hardy,Routine monitoring,5-Jun-19,3,0.45,0.22,3.27,1.05,,1
10180,2019,June,1198,MOWI Canada West,Raynor,50.89253,-127.25359,Port Hardy,Routine monitoring,12-Jun-19,3,0.47,0.08,2.95,1.87,,1
10181,2019,June,1198,MOWI Canada West,Raynor,50.89253,-127.25359,Port Hardy,Routine monitoring,21-Jun-19,3,0.58,0.17,5.15,0.88,,1
10182,2019,June,1198,MOWI Canada West,Raynor,50.89253,-127.25359,Port Hardy,Routine monitoring,26-Jun-19,3,0.63,0.22,8.25,4.85,,1
10183,2019,July,1198,MOWI Canada West,Raynor,50.89253,-127.25359,Port Hardy,Routine monitoring,4-Jul-19,3,0.55,0.17,1.62,2.93,,1
10184,2019,July,1198,MOWI Canada West,Raynor,50.89253,-127.25359,Port Hardy,Routine monitoring,10-Jul-19,3,0.27,0.07,4.50,3.75,,1
10185,2019,July,1198,MOWI Canada West,Raynor,50.89253,-127.25359,Port Hardy,Routine monitoring,24-Jul-19,3,0.92,0.20,14.83,4.62,,1
10186,2019,August,1198,MOWI Canada West,Raynor,50.89253,-127.25359,Port Hardy,Routine monitoring,1-Aug-19,3,0.85,0.05,5.78,1.58,,1
10187,2019,August,1198,MOWI Canada West,Raynor,50.89253,-127.25359,Port Hardy,Routine monitoring,10-Aug-19,3,2.10,0.43,35.45,10.83,,1
10188,2019,August,1198,MOWI Canada West,Raynor,50.89253,-127.25359,Port Hardy,Routine monitoring,15-Aug-19,3,1.35,0.22,6.22,2.72,,1
10189,2019,August,1198,MOWI Canada West,Raynor,50.89253,-127.25359,Port Hardy,Routine monitoring,21-Aug-19,3,1.63,0.33,4.45,1.77,,1
10190,2019,August,1198,MOWI Canada West,Raynor,50.89253,-127.25359,Port Hardy,Routine monitoring,28-Aug-19,3,1.40,0.42,6.05,1.68,,1
10191,2019,September,1198,MOWI Canada West,Raynor,50.89253,-127.25359,Port Hardy,Routine monitoring,4-Sep-19,3,2.00,1.43,12.77,2.70,,1
10192,2019,September,1198,MOWI Canada West,Raynor,50.89253,-127.25359,Port Hardy,Routine monitoring,11-Sep-19,3,2.32,0.62,6.77,0.80,,1
10193,2019,September,1198,MOWI Canada West,Raynor,50.89253,-127.25359,Port Hardy,Threshold exceedance,18-Sep-19,3,3.47,1.98,12.28,2.68,Management action planned (In-feed treatment),1
10194,2019,September,1198,MOWI Canada West,Raynor,50.89253,-127.25359,Port Hardy,Pre-treatment,25-Sep-19,3,3.45,0.83,2.83,1.10,Bi-weekly counts,1
10195,2019,October,1198,MOWI Canada West,Raynor,50.89253,-127.25359,Port Hardy,Routine monitoring,3-Oct-19,3,3.53,1.65,7.25,0.28,Bi-weekly counts,1
10196,2019,October,1198,MOWI Canada West,Raynor,50.89253,-127.25359,Port Hardy,Routine monitoring,10-Oct-19,3,1.08,0.45,0.33,0.30,,1
10197,2019,October,1198,MOWI Canada West,Raynor,50.89253,-127.25359,Port Hardy,Routine monitoring,14-Oct-19,3,0.77,0.32,0.02,0.15,,1
10198,2019,October,1198,MOWI Canada West,Raynor,50.89253,-127.25359,Port Hardy,Post in-feed treatment,22-Oct-19,3,0.55,0.13,0.08,0.02,,1
10199,2019,October,1198,MOWI Canada West,Raynor,50.89253,-127.25359,Port Hardy,Routine monitoring,28-Oct-19,2,0.28,0.05,0.05,0.28,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1
10200,2019,November,1198,MOWI Canada West,Raynor,50.89253,-127.25359,Port Hardy,Routine monitoring,1-Nov-19,3,0.38,0.25,0.00,0.02,,1
10201,2019,November,1198,MOWI Canada West,Raynor,50.89253,-127.25359,Port Hardy,Routine monitoring,6-Nov-19,3,0.18,0.05,0.02,0.00,,1
10202,2019,November,1198,MOWI Canada West,Raynor,50.89253,-127.25359,Port Hardy,Routine monitoring,13-Nov-19,3,0.40,0.25,0.02,0.00,,1
10203,2019,November,1198,MOWI Canada West,Raynor,50.89253,-127.25359,Port Hardy,Routine monitoring,20-Nov-19,3,0.17,0.07,0.00,0.03,,1
10204,2019,November,1198,MOWI Canada West,Raynor,50.89253,-127.25359,Port Hardy,Routine monitoring,29-Nov-19,3,0.18,0.10,0.00,0.00,,1
10205,2019,December,1198,MOWI Canada West,Raynor,50.89253,-127.25359,Port Hardy,Routine monitoring,4-Dec-19,3,0.20,0.08,0.02,0.02,,1
10206,2020,January,1198,MOWI Canada West,Raynor,-127.25359,50.89253,Port Hardy,Routine monitoring,n/a,0,,,,,Count(s) not required (<4 pens),1
10207,2020,February,1198,MOWI Canada West,Raynor,-127.25359,50.89253,Port Hardy,Routine monitoring,n/a,0,,,,,Fallow,n/a
