year,week,date,farm_name,all_lep
2017,20,2017-05-18,Wicklow,1
2017,20,2017-05-18,Wicklow,0
2017,20,2017-05-18,Wicklow,4
2017,20,2017-05-18,Wicklow,1
2017,20,2017-05-18,Wicklow,1
2017,20,2017-05-18,Wicklow,4
2017,20,2017-05-18,Wicklow,1
2017,20,2017-05-18,Wicklow,0
2017,20,2017-05-18,Wicklow,0
2017,20,2017-05-18,Wicklow,1
2017,20,2017-05-18,Wicklow,2
2017,20,2017-05-18,Wicklow,1
2017,20,2017-05-18,Wicklow,2
2017,20,2017-05-18,Wicklow,1
2017,20,2017-05-18,Wicklow,1
2017,20,2017-05-18,Wicklow,0
2017,20,2017-05-18,Wicklow,1
2017,20,2017-05-18,Wicklow,0
2017,20,2017-05-18,Wicklow,1
2017,20,2017-05-18,Wicklow,4
2017,20,2017-05-18,Wicklow,0
2017,20,2017-05-18,Wicklow,0
2017,20,2017-05-18,Wicklow,1
2017,20,2017-05-18,Wicklow,1
2017,20,2017-05-18,Wicklow,2
2017,20,2017-05-18,Wicklow,1
2017,20,2017-05-18,Wicklow,0
2017,20,2017-05-18,Wicklow,1
2017,20,2017-05-18,Wicklow,1
2017,20,2017-05-18,Wicklow,0
2017,20,2017-05-18,Wicklow,0
2017,20,2017-05-18,Wicklow,0
2017,20,2017-05-18,Wicklow,0
2017,20,2017-05-18,Wicklow,0
2017,20,2017-05-18,Wicklow,0
2017,20,2017-05-18,Wicklow,1
2017,20,2017-05-18,Wicklow,0
2017,20,2017-05-18,Wicklow,0
2017,20,2017-05-18,Wicklow,0
2017,20,2017-05-18,Wicklow,0
2017,20,2017-05-18,Wicklow,0
2017,20,2017-05-18,Wicklow,1
2017,20,2017-05-18,Wicklow,1
2017,20,2017-05-18,Wicklow,0
2017,20,2017-05-18,Wicklow,1
2017,20,2017-05-18,Wicklow,0
2017,20,2017-05-18,Wicklow,0
2017,20,2017-05-18,Wicklow,0
2017,20,2017-05-18,Wicklow,0
2017,20,2017-05-18,Wicklow,3
2017,20,2017-05-18,Wicklow,1
2017,20,2017-05-18,Wicklow,0
2017,20,2017-05-18,Wicklow,0
2017,20,2017-05-18,Wicklow,0
2017,20,2017-05-18,Wicklow,0
2017,20,2017-05-18,Wicklow,1
2017,20,2017-05-18,Wicklow,0
2017,20,2017-05-18,Wicklow,0
2017,20,2017-05-18,Wicklow,1
2017,20,2017-05-18,Wicklow,0
2017,20,2017-05-18,Wicklow,3
2017,20,2017-05-18,Wicklow,1
2017,20,2017-05-18,Wicklow,1
2017,20,2017-05-18,Wicklow,1
2017,20,2017-05-18,Wicklow,0
2017,20,2017-05-18,Wicklow,1
2017,20,2017-05-18,Wicklow,0
2017,20,2017-05-18,Wicklow,2
2017,20,2017-05-18,Wicklow,1
2017,20,2017-05-18,Wicklow,1
2017,20,2017-05-18,Wicklow,2
2017,20,2017-05-18,Wicklow,0
2017,20,2017-05-18,Wicklow,0
2017,20,2017-05-18,Wicklow,1
2017,20,2017-05-18,Wicklow,0
2017,20,2017-05-18,Wicklow,3
2017,20,2017-05-18,Wicklow,4
2017,20,2017-05-18,Wicklow,1
2017,20,2017-05-18,Wicklow,3
2017,20,2017-05-18,Wicklow,0
2017,20,2017-05-18,Wicklow,7
2017,20,2017-05-18,Wicklow,0
2017,21,2017-05-25,Glacier,0
2017,21,2017-05-25,Glacier,0
2017,21,2017-05-25,Glacier,3
2017,21,2017-05-25,Glacier,1
2017,21,2017-05-25,Glacier,1
2017,21,2017-05-25,Glacier,0
2017,21,2017-05-25,Glacier,0
2017,21,2017-05-25,Glacier,2
2017,21,2017-05-25,Glacier,1
2017,21,2017-05-25,Glacier,0
2017,21,2017-05-25,Glacier,0
2017,21,2017-05-25,Glacier,1
2017,21,2017-05-25,Glacier,0
2017,21,2017-05-25,Glacier,0
2017,21,2017-05-25,Glacier,0
2017,21,2017-05-25,Glacier,0
2017,21,2017-05-25,Glacier,0
2017,21,2017-05-25,Glacier,0
2017,21,2017-05-25,Glacier,0
2017,21,2017-05-25,Glacier,1
2017,21,2017-05-25,Glacier,1
2017,21,2017-05-25,Glacier,0
2017,21,2017-05-25,Glacier,0
2017,21,2017-05-25,Glacier,0
2017,21,2017-05-25,Glacier,0
2017,21,2017-05-25,Glacier,0
2017,21,2017-05-25,Glacier,0
2017,21,2017-05-25,Glacier,0
2017,21,2017-05-25,Glacier,0
2017,21,2017-05-25,Glacier,0
2017,21,2017-05-25,Glacier,0
2017,21,2017-05-25,Glacier,2
2017,21,2017-05-25,Glacier,0
2017,21,2017-05-25,Glacier,0
2017,21,2017-05-25,Glacier,0
2017,21,2017-05-25,Glacier,1
2017,21,2017-05-25,Glacier,2
2017,21,2017-05-25,Glacier,3
2017,21,2017-05-25,Glacier,1
2017,21,2017-05-25,Glacier,1
2017,21,2017-05-25,Glacier,0
2017,21,2017-05-25,Glacier,0
2017,21,2017-05-25,Glacier,0
2017,21,2017-05-25,Glacier,0
2017,21,2017-05-25,Glacier,1
2017,21,2017-05-25,Glacier,0
2017,21,2017-05-25,Glacier,0
2017,21,2017-05-25,Glacier,0
2017,21,2017-05-25,Glacier,4
2017,21,2017-05-25,Glacier,0
2017,21,2017-05-25,Glacier,0
2017,21,2017-05-25,Glacier,0
2017,21,2017-05-25,Glacier,1
2017,21,2017-05-25,Glacier,0
2017,21,2017-05-25,Glacier,0
2017,21,2017-05-25,Glacier,0
2017,21,2017-05-25,Glacier,0
2017,21,2017-05-25,Glacier,1
2017,21,2017-05-25,Glacier,2
2017,21,2017-05-25,Glacier,3
2017,21,2017-05-25,Burdwood,1
2017,21,2017-05-25,Burdwood,2
2017,21,2017-05-25,Burdwood,1
2017,21,2017-05-25,Burdwood,0
2017,21,2017-05-25,Burdwood,1
2017,21,2017-05-25,Burdwood,0
2017,21,2017-05-25,Burdwood,1
2017,21,2017-05-25,Burdwood,0
2017,21,2017-05-25,Burdwood,0
2017,21,2017-05-25,Burdwood,1
2017,21,2017-05-25,Burdwood,0
2017,21,2017-05-25,Burdwood,0
2017,21,2017-05-25,Burdwood,0
2017,21,2017-05-25,Burdwood,0
2017,21,2017-05-25,Burdwood,0
2017,21,2017-05-25,Burdwood,0
2017,21,2017-05-25,Burdwood,2
2017,21,2017-05-25,Burdwood,0
2017,21,2017-05-25,Burdwood,1
2017,21,2017-05-25,Burdwood,0
2017,21,2017-05-25,Burdwood,0
2017,21,2017-05-25,Burdwood,0
2017,21,2017-05-25,Burdwood,0
2017,21,2017-05-25,Burdwood,2
2017,21,2017-05-25,Burdwood,0
2017,21,2017-05-25,Burdwood,0
2017,21,2017-05-25,Burdwood,0
2017,21,2017-05-25,Burdwood,1
2017,21,2017-05-25,Burdwood,0
2017,21,2017-05-25,Burdwood,1
2017,21,2017-05-25,Burdwood,0
2017,21,2017-05-25,Burdwood,1
2017,21,2017-05-25,Burdwood,1
2017,21,2017-05-25,Burdwood,0
2017,21,2017-05-25,Burdwood,0
2017,21,2017-05-25,Burdwood,0
2017,21,2017-05-25,Burdwood,0
2017,21,2017-05-25,Burdwood,0
2017,21,2017-05-25,Burdwood,0
2017,21,2017-05-25,Burdwood,0
2017,21,2017-05-25,Burdwood,1
2017,21,2017-05-25,Burdwood,0
2017,21,2017-05-25,Burdwood,0
2017,21,2017-05-25,Burdwood,0
2017,21,2017-05-25,Burdwood,1
2017,21,2017-05-25,Burdwood,0
2017,21,2017-05-25,Burdwood,0
2017,21,2017-05-25,Burdwood,0
2017,21,2017-05-25,Burdwood,0
2017,21,2017-05-25,Burdwood,0
2017,21,2017-05-25,Burdwood,0
2017,21,2017-05-25,Burdwood,0
2017,21,2017-05-25,Burdwood,0
2017,21,2017-05-25,Burdwood,1
2017,21,2017-05-25,Burdwood,0
2017,21,2017-05-25,Burdwood,0
2017,21,2017-05-25,Burdwood,2
2017,21,2017-05-25,Burdwood,1
2017,21,2017-05-25,Burdwood,0
2017,21,2017-05-25,Burdwood,0
2017,21,2017-05-25,Burdwood,0
2017,21,2017-05-25,Burdwood,0
2017,21,2017-05-25,Burdwood,0
2017,21,2017-05-25,Burdwood,1
2017,21,2017-05-25,Burdwood,0
2017,21,2017-05-25,Burdwood,1
2017,21,2017-05-25,Burdwood,0
2017,21,2017-05-25,Burdwood,0
2017,21,2017-05-25,Burdwood,0
2017,21,2017-05-25,Burdwood,0
2017,21,2017-05-25,Burdwood,0
2017,21,2017-05-25,Burdwood,1
2017,21,2017-05-25,Burdwood,0
2017,21,2017-05-25,Burdwood,1
2017,21,2017-05-25,Burdwood,0
2017,21,2017-05-25,Wicklow,3
2017,21,2017-05-25,Wicklow,4
2017,21,2017-05-25,Wicklow,0
2017,21,2017-05-25,Wicklow,0
2017,21,2017-05-25,Wicklow,1
2017,21,2017-05-25,Wicklow,2
2017,21,2017-05-25,Wicklow,1
2017,21,2017-05-25,Wicklow,0
2017,21,2017-05-25,Wicklow,0
2017,21,2017-05-25,Wicklow,2
2017,21,2017-05-25,Wicklow,3
2017,21,2017-05-25,Wicklow,2
2017,21,2017-05-25,Wicklow,0
2017,21,2017-05-25,Wicklow,1
2017,21,2017-05-25,Wicklow,1
2017,21,2017-05-25,Wicklow,0
2017,21,2017-05-25,Wicklow,1
2017,21,2017-05-25,Wicklow,1
2017,21,2017-05-25,Wicklow,3
2017,21,2017-05-25,Wicklow,0
2017,21,2017-05-25,Wicklow,2
2017,21,2017-05-25,Wicklow,1
2017,21,2017-05-25,Wicklow,0
2017,21,2017-05-25,Wicklow,1
2017,21,2017-05-25,Wicklow,0
2017,21,2017-05-25,Wicklow,1
2017,21,2017-05-25,Wicklow,1
2017,21,2017-05-25,Wicklow,4
2017,21,2017-05-25,Wicklow,1
2017,21,2017-05-25,Wicklow,0
2017,21,2017-05-25,Wicklow,0
2017,21,2017-05-25,Wicklow,0
2017,21,2017-05-25,Wicklow,0
2017,21,2017-05-25,Wicklow,2
2017,21,2017-05-25,Wicklow,1
2017,21,2017-05-25,Wicklow,1
2017,21,2017-05-25,Wicklow,0
2017,21,2017-05-25,Wicklow,2
2017,21,2017-05-25,Wicklow,2
2017,21,2017-05-25,Wicklow,0
2017,21,2017-05-25,Wicklow,1
2017,21,2017-05-25,Wicklow,1
2017,21,2017-05-25,Wicklow,0
2017,21,2017-05-25,Wicklow,0
2017,21,2017-05-25,Wicklow,1
2017,21,2017-05-25,Wicklow,0
2017,21,2017-05-25,Wicklow,1
2017,21,2017-05-25,Wicklow,1
2017,21,2017-05-25,Wicklow,3
2017,21,2017-05-25,Wicklow,1
2017,21,2017-05-25,Wicklow,0
2017,21,2017-05-25,Wicklow,1
2017,21,2017-05-25,Wicklow,1
2017,21,2017-05-25,Wicklow,0
2017,21,2017-05-25,Wicklow,2
2017,21,2017-05-25,Wicklow,1
2017,21,2017-05-25,Wicklow,2
2017,21,2017-05-25,Wicklow,0
2017,21,2017-05-25,Wicklow,0
2017,21,2017-05-25,Wicklow,0
2017,21,2017-05-25,Wicklow,2
2017,21,2017-05-25,Wicklow,0
2017,21,2017-05-25,Wicklow,0
2017,21,2017-05-25,Wicklow,1
2017,21,2017-05-25,Wicklow,2
2017,21,2017-05-25,Wicklow,0
2017,21,2017-05-25,Wicklow,1
2017,21,2017-05-25,Wicklow,1
2017,21,2017-05-25,Wicklow,1
2017,21,2017-05-25,Wicklow,0
2017,21,2017-05-25,Wicklow,0
2017,21,2017-05-25,Wicklow,4
2017,21,2017-05-25,Wicklow,1
2017,21,2017-05-25,Wicklow,3
2017,22,2017-06-01,Glacier,0
2017,22,2017-06-01,Glacier,1
2017,22,2017-06-01,Glacier,2
2017,22,2017-06-01,Glacier,1
2017,22,2017-06-01,Glacier,2
2017,22,2017-06-01,Glacier,2
2017,22,2017-06-01,Glacier,0
2017,22,2017-06-01,Glacier,0
2017,22,2017-06-01,Glacier,1
2017,22,2017-06-01,Glacier,0
2017,22,2017-06-01,Glacier,1
2017,22,2017-06-01,Glacier,0
2017,22,2017-06-01,Glacier,1
2017,22,2017-06-01,Glacier,1
2017,22,2017-06-01,Glacier,1
2017,22,2017-06-01,Glacier,0
2017,22,2017-06-01,Glacier,0
2017,22,2017-06-01,Glacier,0
2017,22,2017-06-01,Glacier,2
2017,22,2017-06-01,Glacier,1
2017,22,2017-06-01,Glacier,0
2017,22,2017-06-01,Glacier,0
2017,22,2017-06-01,Glacier,0
2017,22,2017-06-01,Glacier,0
2017,22,2017-06-01,Glacier,0
2017,22,2017-06-01,Glacier,2
2017,22,2017-06-01,Glacier,0
2017,22,2017-06-01,Glacier,0
2017,22,2017-06-01,Glacier,0
2017,22,2017-06-01,Glacier,1
2017,22,2017-06-01,Glacier,0
2017,22,2017-06-01,Glacier,2
2017,22,2017-06-01,Glacier,1
2017,22,2017-06-01,Glacier,1
2017,22,2017-06-01,Glacier,6
2017,22,2017-06-01,Glacier,1
2017,22,2017-06-01,Glacier,1
2017,22,2017-06-01,Glacier,0
2017,22,2017-06-01,Glacier,1
2017,22,2017-06-01,Glacier,0
2017,22,2017-06-01,Glacier,1
2017,22,2017-06-01,Glacier,0
2017,22,2017-06-01,Glacier,0
2017,22,2017-06-01,Glacier,3
2017,22,2017-06-01,Glacier,1
2017,22,2017-06-01,Glacier,0
2017,22,2017-06-01,Glacier,1
2017,22,2017-06-01,Glacier,1
2017,22,2017-06-01,Glacier,0
2017,22,2017-06-01,Glacier,0
2017,22,2017-06-01,Glacier,0
2017,22,2017-06-01,Glacier,0
2017,22,2017-06-01,Glacier,3
2017,22,2017-06-01,Glacier,1
2017,22,2017-06-01,Glacier,0
2017,22,2017-06-01,Glacier,1
2017,22,2017-06-01,Glacier,0
2017,22,2017-06-01,Glacier,0
2017,22,2017-06-01,Glacier,1
2017,22,2017-06-01,Glacier,1
2017,22,2017-06-01,Glacier,2
2017,22,2017-06-01,Glacier,2
2017,22,2017-06-01,Glacier,0
2017,22,2017-06-01,Glacier,1
2017,22,2017-06-01,Glacier,5
2017,22,2017-06-01,Glacier,1
2017,22,2017-06-01,Glacier,1
2017,22,2017-06-01,Glacier,1
2017,22,2017-06-01,Glacier,2
2017,22,2017-06-01,Glacier,0
2017,22,2017-06-01,Glacier,1
2017,22,2017-06-01,Glacier,2
2017,22,2017-06-01,Glacier,2
2017,22,2017-06-01,Glacier,0
2017,22,2017-06-01,Glacier,0
2017,22,2017-06-01,Glacier,1
2017,22,2017-06-01,Glacier,1
2017,22,2017-06-01,Glacier,0
2017,22,2017-06-01,Glacier,2
2017,22,2017-06-01,Glacier,0
2017,22,2017-06-01,Glacier,3
2017,22,2017-06-01,Glacier,1
2017,22,2017-06-01,Glacier,1
2017,22,2017-06-01,Glacier,2
2017,22,2017-06-01,Glacier,0
2017,22,2017-06-01,Glacier,0
2017,22,2017-06-01,Glacier,1
2017,22,2017-06-01,Glacier,4
2017,22,2017-06-01,Glacier,1
2017,22,2017-06-01,Glacier,0
2017,22,2017-06-01,Glacier,2
2017,22,2017-06-01,Glacier,0
2017,22,2017-06-01,Glacier,1
2017,22,2017-06-01,Glacier,0
2017,22,2017-06-01,Glacier,0
2017,22,2017-06-01,Glacier,2
2017,22,2017-06-01,Glacier,1
2017,22,2017-06-01,Glacier,3
2017,22,2017-06-01,Glacier,3
2017,22,2017-06-01,Glacier,1
2017,22,2017-06-01,Glacier,1
2017,22,2017-06-01,Burdwood,0
2017,22,2017-06-01,Burdwood,0
2017,22,2017-06-01,Burdwood,0
2017,22,2017-06-01,Burdwood,0
2017,22,2017-06-01,Burdwood,1
2017,22,2017-06-01,Burdwood,2
2017,22,2017-06-01,Burdwood,1
2017,22,2017-06-01,Burdwood,0
2017,22,2017-06-01,Burdwood,1
2017,22,2017-06-01,Burdwood,2
2017,22,2017-06-01,Burdwood,0
2017,22,2017-06-01,Burdwood,1
2017,22,2017-06-01,Burdwood,0
2017,22,2017-06-01,Burdwood,0
2017,22,2017-06-01,Burdwood,1
2017,22,2017-06-01,Burdwood,0
2017,22,2017-06-01,Burdwood,0
2017,22,2017-06-01,Burdwood,0
2017,22,2017-06-01,Burdwood,1
2017,22,2017-06-01,Burdwood,0
2017,22,2017-06-01,Burdwood,2
2017,22,2017-06-01,Burdwood,2
2017,22,2017-06-01,Burdwood,1
2017,22,2017-06-01,Burdwood,0
2017,22,2017-06-01,Burdwood,0
2017,22,2017-06-01,Burdwood,0
2017,22,2017-06-01,Burdwood,0
2017,22,2017-06-01,Burdwood,1
2017,22,2017-06-01,Burdwood,0
2017,22,2017-06-01,Burdwood,1
2017,22,2017-06-01,Burdwood,0
2017,22,2017-06-01,Burdwood,2
2017,22,2017-06-01,Burdwood,5
2017,22,2017-06-01,Burdwood,0
2017,22,2017-06-01,Burdwood,0
2017,22,2017-06-01,Burdwood,1
2017,22,2017-06-01,Burdwood,0
2017,22,2017-06-01,Burdwood,0
2017,22,2017-06-01,Burdwood,0
2017,22,2017-06-01,Burdwood,0
2017,22,2017-06-01,Burdwood,0
2017,22,2017-06-01,Burdwood,0
2017,22,2017-06-01,Burdwood,0
2017,22,2017-06-01,Burdwood,0
2017,22,2017-06-01,Burdwood,2
2017,22,2017-06-01,Burdwood,0
2017,22,2017-06-01,Burdwood,0
2017,22,2017-06-01,Burdwood,0
2017,22,2017-06-01,Burdwood,0
2017,22,2017-06-01,Burdwood,2
2017,22,2017-06-01,Burdwood,0
2017,22,2017-06-01,Burdwood,0
2017,22,2017-06-01,Burdwood,1
2017,22,2017-06-01,Burdwood,0
2017,22,2017-06-01,Burdwood,0
2017,22,2017-06-01,Burdwood,0
2017,22,2017-06-01,Burdwood,1
2017,22,2017-06-01,Burdwood,0
2017,22,2017-06-01,Burdwood,0
2017,22,2017-06-01,Burdwood,0
2017,22,2017-06-01,Burdwood,0
2017,22,2017-06-01,Burdwood,0
2017,22,2017-06-01,Burdwood,1
2017,22,2017-06-01,Burdwood,1
2017,22,2017-06-01,Burdwood,1
2017,22,2017-06-01,Burdwood,0
2017,22,2017-06-01,Burdwood,0
2017,22,2017-06-01,Burdwood,0
2017,22,2017-06-01,Burdwood,0
2017,22,2017-06-01,Burdwood,1
2017,22,2017-06-01,Burdwood,1
2017,22,2017-06-01,Burdwood,1
2017,22,2017-06-01,Burdwood,0
2017,22,2017-06-01,Burdwood,0
2017,22,2017-06-01,Burdwood,0
2017,22,2017-06-01,Burdwood,0
2017,22,2017-06-01,Burdwood,0
2017,22,2017-06-01,Burdwood,0
2017,22,2017-06-01,Burdwood,0
2017,22,2017-06-01,Burdwood,0
2017,22,2017-06-01,Burdwood,1
2017,22,2017-06-01,Burdwood,0
2017,22,2017-06-01,Burdwood,1
2017,22,2017-06-01,Burdwood,0
2017,22,2017-06-01,Burdwood,1
2017,22,2017-06-01,Burdwood,0
2017,22,2017-06-01,Burdwood,0
2017,22,2017-06-01,Burdwood,0
2017,22,2017-06-01,Burdwood,0
2017,22,2017-06-01,Burdwood,1
2017,22,2017-06-01,Burdwood,0
2017,22,2017-06-01,Burdwood,0
2017,22,2017-06-01,Burdwood,2
2017,22,2017-06-01,Burdwood,0
2017,22,2017-06-01,Burdwood,0
2017,22,2017-06-01,Burdwood,0
2017,22,2017-06-01,Burdwood,0
2017,22,2017-06-01,Burdwood,0
2017,22,2017-06-01,Burdwood,1
2017,22,2017-06-01,Burdwood,1
2017,22,2017-06-01,Wicklow,12
2017,22,2017-06-01,Wicklow,1
2017,22,2017-06-01,Wicklow,1
2017,22,2017-06-01,Wicklow,1
2017,22,2017-06-01,Wicklow,1
2017,22,2017-06-01,Wicklow,0
2017,22,2017-06-01,Wicklow,0
2017,22,2017-06-01,Wicklow,1
2017,22,2017-06-01,Wicklow,3
2017,22,2017-06-01,Wicklow,6
2017,22,2017-06-01,Wicklow,1
2017,22,2017-06-01,Wicklow,3
2017,22,2017-06-01,Wicklow,3
2017,22,2017-06-01,Wicklow,0
2017,22,2017-06-01,Wicklow,0
2017,22,2017-06-01,Wicklow,1
2017,22,2017-06-01,Wicklow,0
2017,22,2017-06-01,Wicklow,0
2017,22,2017-06-01,Wicklow,2
2017,22,2017-06-01,Wicklow,4
2017,22,2017-06-01,Wicklow,0
2017,22,2017-06-01,Wicklow,1
2017,22,2017-06-01,Wicklow,0
2017,22,2017-06-01,Wicklow,2
2017,22,2017-06-01,Wicklow,0
2017,22,2017-06-01,Wicklow,0
2017,22,2017-06-01,Wicklow,3
2017,22,2017-06-01,Wicklow,4
2017,22,2017-06-01,Wicklow,1
2017,22,2017-06-01,Wicklow,1
2017,22,2017-06-01,Wicklow,0
2017,22,2017-06-01,Wicklow,1
2017,22,2017-06-01,Wicklow,0
2017,22,2017-06-01,Wicklow,2
2017,22,2017-06-01,Wicklow,3
2017,22,2017-06-01,Wicklow,0
2017,22,2017-06-01,Wicklow,3
2017,22,2017-06-01,Wicklow,2
2017,22,2017-06-01,Wicklow,0
2017,22,2017-06-01,Wicklow,0
2017,22,2017-06-01,Wicklow,0
2017,22,2017-06-01,Wicklow,0
2017,22,2017-06-01,Wicklow,0
2017,22,2017-06-01,Wicklow,0
2017,22,2017-06-01,Wicklow,1
2017,22,2017-06-01,Wicklow,0
2017,22,2017-06-01,Wicklow,4
2017,22,2017-06-01,Wicklow,1
2017,22,2017-06-01,Wicklow,0
2017,22,2017-06-01,Wicklow,2
2017,22,2017-06-01,Wicklow,0
2017,22,2017-06-01,Wicklow,4
2017,22,2017-06-01,Wicklow,0
2017,22,2017-06-01,Wicklow,1
2017,22,2017-06-01,Wicklow,0
2017,22,2017-06-01,Wicklow,1
2017,22,2017-06-01,Wicklow,0
2017,22,2017-06-01,Wicklow,1
2017,22,2017-06-01,Wicklow,3
2017,22,2017-06-01,Wicklow,4
2017,22,2017-06-01,Wicklow,1
2017,22,2017-06-01,Wicklow,0
2017,22,2017-06-01,Wicklow,1
2017,22,2017-06-01,Wicklow,0
2017,22,2017-06-01,Wicklow,3
2017,22,2017-06-01,Wicklow,2
2017,22,2017-06-01,Wicklow,6
2017,22,2017-06-01,Wicklow,5
2017,22,2017-06-01,Wicklow,2
2017,22,2017-06-01,Wicklow,1
2017,22,2017-06-01,Wicklow,1
2017,22,2017-06-01,Wicklow,1
2017,23,2017-06-08,Glacier,1
2017,23,2017-06-08,Glacier,0
2017,23,2017-06-08,Glacier,0
2017,23,2017-06-08,Glacier,0
2017,23,2017-06-08,Glacier,0
2017,23,2017-06-08,Glacier,0
2017,23,2017-06-08,Glacier,0
2017,23,2017-06-08,Glacier,0
2017,23,2017-06-08,Glacier,0
2017,23,2017-06-08,Glacier,0
2017,23,2017-06-08,Glacier,0
2017,23,2017-06-08,Glacier,1
2017,23,2017-06-08,Glacier,0
2017,23,2017-06-08,Glacier,0
2017,23,2017-06-08,Glacier,0
2017,23,2017-06-08,Glacier,0
2017,23,2017-06-08,Glacier,0
2017,23,2017-06-08,Glacier,0
2017,23,2017-06-08,Glacier,0
2017,23,2017-06-08,Glacier,0
2017,23,2017-06-08,Glacier,0
2017,23,2017-06-08,Glacier,0
2017,23,2017-06-08,Glacier,0
2017,23,2017-06-08,Glacier,0
2017,23,2017-06-08,Glacier,0
2017,23,2017-06-08,Glacier,2
2017,23,2017-06-08,Burdwood,0
2017,23,2017-06-08,Burdwood,1
2017,23,2017-06-08,Burdwood,0
2017,23,2017-06-08,Burdwood,0
2017,23,2017-06-08,Burdwood,0
2017,23,2017-06-08,Burdwood,0
2017,23,2017-06-08,Burdwood,0
2017,23,2017-06-08,Burdwood,1
2017,23,2017-06-08,Burdwood,1
2017,23,2017-06-08,Burdwood,0
2017,23,2017-06-08,Burdwood,0
2017,23,2017-06-08,Burdwood,0
2017,23,2017-06-08,Burdwood,0
2017,23,2017-06-08,Burdwood,0
2017,23,2017-06-08,Burdwood,0
2017,23,2017-06-08,Burdwood,0
2017,23,2017-06-08,Burdwood,0
2017,23,2017-06-08,Burdwood,0
2017,23,2017-06-08,Burdwood,0
2017,23,2017-06-08,Burdwood,0
2017,23,2017-06-08,Burdwood,0
2017,23,2017-06-08,Burdwood,0
2017,23,2017-06-08,Wicklow,0
2017,23,2017-06-08,Wicklow,1
2017,23,2017-06-08,Wicklow,0
2017,23,2017-06-08,Wicklow,0
2017,23,2017-06-08,Wicklow,1
2017,23,2017-06-08,Wicklow,0
2017,23,2017-06-08,Wicklow,0
2017,23,2017-06-08,Wicklow,0
2017,23,2017-06-08,Wicklow,0
2017,23,2017-06-08,Wicklow,0
2017,23,2017-06-08,Wicklow,0
2017,23,2017-06-08,Wicklow,2
2017,23,2017-06-08,Wicklow,0
2017,23,2017-06-08,Wicklow,2
2017,23,2017-06-08,Wicklow,0
2017,23,2017-06-08,Wicklow,0
2017,23,2017-06-08,Wicklow,0
2017,23,2017-06-08,Wicklow,1
2017,23,2017-06-08,Wicklow,0
2017,23,2017-06-08,Wicklow,0
2017,23,2017-06-08,Wicklow,1
2017,23,2017-06-08,Wicklow,1
2017,23,2017-06-08,Wicklow,0
2017,23,2017-06-08,Wicklow,0
2017,23,2017-06-08,Wicklow,0
2017,23,2017-06-08,Wicklow,1
2017,23,2017-06-08,Wicklow,1
2017,23,2017-06-08,Wicklow,2
2017,23,2017-06-08,Wicklow,0
2017,23,2017-06-08,Wicklow,1
2017,23,2017-06-08,Wicklow,0
2017,23,2017-06-08,Wicklow,0
2017,23,2017-06-08,Wicklow,0
2017,23,2017-06-08,Wicklow,0
2017,23,2017-06-08,Wicklow,0
2017,23,2017-06-08,Wicklow,0
2017,23,2017-06-08,Wicklow,0
2017,23,2017-06-08,Wicklow,1
2017,23,2017-06-08,Wicklow,1
2017,23,2017-06-08,Wicklow,0
2017,23,2017-06-08,Wicklow,0
2017,23,2017-06-08,Wicklow,0
2017,23,2017-06-08,Wicklow,0
2017,23,2017-06-08,Wicklow,0
2017,23,2017-06-08,Wicklow,1
2017,23,2017-06-08,Wicklow,0
2017,23,2017-06-08,Wicklow,0
2017,23,2017-06-08,Wicklow,3
2017,23,2017-06-08,Wicklow,0
2017,23,2017-06-08,Wicklow,0
2017,23,2017-06-08,Wicklow,0
2017,23,2017-06-08,Wicklow,1
2017,23,2017-06-08,Wicklow,0
2017,23,2017-06-08,Wicklow,0
2017,23,2017-06-08,Wicklow,0
2017,23,2017-06-08,Wicklow,1
2017,23,2017-06-08,Wicklow,1
2017,23,2017-06-08,Wicklow,0
2017,23,2017-06-08,Wicklow,0
2017,23,2017-06-08,Wicklow,0
2017,23,2017-06-08,Wicklow,1
2017,23,2017-06-08,Wicklow,0
2017,23,2017-06-08,Wicklow,0
2017,23,2017-06-08,Wicklow,0
2017,23,2017-06-08,Wicklow,0
2017,23,2017-06-08,Wicklow,0
2017,23,2017-06-08,Wicklow,0
2017,25,2017-06-22,Glacier,0
2017,25,2017-06-22,Glacier,1
2017,25,2017-06-22,Glacier,0
2017,25,2017-06-22,Glacier,0
2017,25,2017-06-22,Glacier,0
2017,25,2017-06-22,Glacier,0
2017,25,2017-06-22,Glacier,0
2017,25,2017-06-22,Glacier,0
2017,25,2017-06-22,Glacier,0
2017,25,2017-06-22,Glacier,0
2017,25,2017-06-22,Glacier,0
2017,25,2017-06-22,Glacier,0
2017,25,2017-06-22,Glacier,0
2017,25,2017-06-22,Glacier,0
2017,25,2017-06-22,Glacier,0
2017,25,2017-06-22,Glacier,0
2017,25,2017-06-22,Glacier,2
2017,25,2017-06-22,Wicklow,0
2017,25,2017-06-22,Wicklow,0
2017,25,2017-06-22,Wicklow,0
2017,25,2017-06-22,Wicklow,0
2017,25,2017-06-22,Wicklow,0
2017,25,2017-06-22,Wicklow,0
2017,25,2017-06-22,Wicklow,0
2017,25,2017-06-22,Wicklow,1
2017,25,2017-06-22,Wicklow,0
2017,25,2017-06-22,Wicklow,0
2017,25,2017-06-22,Wicklow,0
2017,25,2017-06-22,Wicklow,0
2017,25,2017-06-22,Wicklow,0
